2021;5;2;16;1007;
2021;5;3;12;1019;
2021;5;4;13;1016;
2021;5;5;13;1007;
2021;5;6;12;1014;5
2021;5;7;11;1011;2
2021;5;8;11;1021;
2021;5;9;14;1022;
2021;5;10;19;1018;
2021;5;11;21;1013;
2021;5;12;19;1006;1
2021;5;13;14;1004;3
2021;5;14;14;1007;
2021;5;15;14;1010;1
2021;5;16;14;1008;1
2021;5;17;13;1005;13
2021;5;18;15;1009;2
2021;5;19;12;1012;5
2021;5;20;14;1014;22
2021;5;21;15;1017;
2021;5;22;14;1013;1
2021;5;23;12;1016;29
2021;5;24;14;1022;1
2021;5;25;15;1016;1
2021;5;26;15;1020;
2021;5;27;17;1016;
2021;5;28;17;1017;
2021;5;29;16;1018;
2021;5;30;14;1019;5
2021;5;31;14;1019;3
2021;6;1;15;1018;
2021;6;2;16;1021;
2021;6;3;18;1024;
2021;6;4;20;1024;
2021;6;5;21;1020;
2021;6;6;21;1018;
2021;6;7;21;1018;
2021;6;8;23;1017;
2021;6;9;24;1016;
2021;6;10;21;1016;
2021;6;11;21;1016;21
2021;6;12;22;1015;
2021;6;13;19;1017;5
2021;6;14;18;1020;
2021;6;15;21;1018;
2021;6;16;23;1017;
2021;6;17;25;1018;
2021;6;18;26;1018;
2021;6;19;27;1015;
2021;6;20;26;1013;
2021;6;21;27;1009;
2021;6;22;28;1008;
2021;6;23;29;1013;
2021;6;24;30;1014;
2021;6;25;27;1013;1
2021;6;26;25;1015;
2021;6;27;25;1016;
2021;6;28;27;1016;
2021;6;29;29;1011;
2021;6;30;26;1009;
2021;7;1;22;1011;
2021;7;2;20;1013;
2021;7;3;22;1013;
2021;7;4;23;1012;
2021;7;5;25;1010;
2021;7;6;27;1013;
2021;7;7;28;1015;
2021;7;8;31;1017;
2021;7;9;25;1016;1
2021;7;10;25;1016;
2021;7;11;24;1014;
2021;7;12;26;1013;
2021;7;13;28;1011;
2021;7;14;29;1009;
2021;7;15;25;1012;4
2021;7;16;25;1012;
2021;7;17;23;1011;20
2021;7;18;24;1010;2
2021;7;19;21;1012;64
2021;7;20;23;1013;
2021;7;21;21;1019;
2021;7;22;22;1020;
2021;7;23;23;1017;
2021;7;24;23;1015;
2021;7;25;25;1013;1
2021;7;26;27;1013;
2021;7;27;27;1015;
2021;7;28;28;1012;
2021;7;29;26;1013;
2021;7;30;27;1012;
2021;7;31;25;1009;
2021;8;1;24;1007;10
2021;8;2;21;1012;
2021;8;3;21;1016;2
2021;8;4;23;1014;
2021;8;5;20;1006;11
2021;8;6;20;1007;
2021;8;7;23;1011;
2021;8;8;24;1012;
2021;8;9;24;1018;17
2021;8;10;25;1018;
2021;8;11;24;1017;
2021;8;12;24;1021;
2021;8;13;25;1022;
2021;8;14;26;1020;
2021;8;15;28;1015;
2021;8;16;25;1010;3
2021;8;17;19;1013;10
2021;8;18;17;1017;
2021;8;19;19;1017;
2021;8;20;20;1017;
2021;8;21;22;1018;
2021;8;22;23;1018;
2021;8;23;20;1016;6
2021;8;24;20;1016;
2021;8;25;18;1017;5
2021;8;26;16;1012;
2021;8;27;16;1012;1
2021;8;28;15;1015;
2021;8;29;16;1012;10
2021;8;30;17;1012;
2021;8;31;16;1015;
2021;9;1;18;1018;
2021;9;2;18;1023;
2021;9;3;18;1022;
2021;9;4;18;1018;
2021;9;5;20;1021;
2021;9;6;17;1025;
2021;9;7;17;1025;
2021;9;8;19;1024;
2021;9;9;19;1021;
2021;9;10;19;1019;
2021;9;11;19;1018;
2021;9;12;20;1016;
2021;9;13;21;1016;
2021;9;14;21;1017;
2021;9;15;22;1017;
2021;9;16;22;1013;
2021;9;17;19;1010;5
2021;9;18;16;1013;
2021;9;19;15;1013;
2021;9;20;13;1017;
2021;9;21;12;1025;
2021;9;22;12;1023;2
2021;9;23;13;1022;
2021;9;24;15;1015;
2021;9;25;18;1020;
2021;9;26;19;1020;
2021;9;27;18;1017;12
2021;9;28;19;1018;
2021;9;29;15;1021;2
2021;9;30;14;1026;18
2021;10;1;12;1027;
2021;10;2;14;1024;
2021;10;3;14;1021;
2021;10;4;16;1020;
2021;10;5;18;1019;
2021;10;6;12;1020;8
2021;10;7;13;1022;6
2021;10;8;12;1026;
2021;10;9;9;1028;
2021;10;10;9;1026;5
2021;10;11;11;1021;
2021;10;12;10;1016;
2021;10;13;8;1017;
2021;10;14;8;1024;
2021;10;15;5;1023;
2021;10;16;8;1020;
2021;10;17;8;1023;
2021;10;18;8;1026;
2021;10;19;9;1029;
2021;10;20;10;1023;
2021;10;21;15;1012;2
2021;10;22;12;1017;
2021;10;23;10;1025;
2021;10;24;6;1033;
2021;10;25;6;1031;
2021;10;26;6;1026;
2021;10;27;6;1028;
2021;10;28;7;1028;
2021;10;29;8;1024;
2021;10;30;11;1022;
2021;10;31;9;1020;
2021;11;1;9;1012;
2021;11;2;8;1004;5
2021;11;3;7;1011;
2021;11;4;12;1008;27
2021;11;5;8;1020;
2021;11;6;8;1029;
2021;11;7;8;1023;1
2021;11;8;9;1021;
2021;11;9;6;1030;
2021;11;10;4;1035;
2021;11;11;4;1030;
2021;11;12;5;1024;
2021;11;13;3;1021;1
2021;11;14;6;1022;
2021;11;15;9;1027;
2021;11;16;6;1028;
2021;11;17;6;1024;
2021;11;18;8;1027;
2021;11;19;8;1026;
2021;11;20;10;1022;
2021;11;21;4;1015;
2021;11;22;7;1016;
2021;11;23;6;1025;
2021;11;24;0;1027;
2021;11;25;2;1018;
2021;11;26;4;1002;8
2021;11;27;3;999;
2021;11;28;6;997;7
2021;11;29;3;998;
2021;11;30;3;1009;
2021;12;1;6;1007;5
2021;12;2;6;1002;12
2021;12;3;4;1009;9
2021;12;4;-2;1013;
2021;12;5;1;1007;3
2021;12;6;3;1008;3
2021;12;7;1;1011;
2021;12;8;-1;1012;
2021;12;9;1;1007;14
2021;12;10;1;1006;1
2021;12;11;2;1011;
2021;12;12;2;1018;
2021;12;13;2;1024;
2021;12;14;-1;1028;
2021;12;15;-1;1031;
2021;12;16;3;1031;
2021;12;17;6;1029;
2021;12;18;4;1030;
2021;12;19;5;1019;
2021;12;20;4;1017;
2021;12;21;0;1025;
2021;12;22;-3;1029;
2021;12;23;-3;1024;
2021;12;24;3;1009;4
2021;12;25;5;1007;
2021;12;26;-1;1014;
2021;12;27;-1;1013;
2021;12;28;-1;1012;5
2021;12;29;1;1010;5
2021;12;30;2;1020;3
2021;12;31;9;1022;
2022;1;1;12;1022;
2022;1;2;8;1023;
2022;1;3;9;1015;1
2022;1;4;8;1008;
2022;1;5;8;1003;2
2022;1;6;4;1013;
2022;1;7;-1;1023;
2022;1;8;-2;1018;
2022;1;9;-3;1010;
2022;1;10;0;1014;
2022;1;11;1;1027;
2022;1;12;-3;1035;
2022;1;13;-3;1037;
2022;1;14;5;1027;
2022;1;15;3;1028;
2022;1;16;-5;1028;
2022;1;17;4;1021;1
2022;1;18;2;1032;
2022;1;19;-1;1032;
2022;1;20;-1;1020;
2022;1;21;0;1022;
2022;1;22;1;1022;7
2022;1;23;-2;1029;
2022;1;24;-4;1037;
2022;1;25;-3;1033;
2022;1;26;0;1028;
2022;1;27;3;1024;
2022;1;28;5;1021;
2022;1;29;3;1026;
2022;1;30;6;1015;1
2022;1;31;4;1011;
2022;2;1;3;1011;
2022;2;2;4;1008;4
2022;2;3;4;1021;
2022;2;4;4;1018;
2022;2;5;4;1019;
2022;2;6;3;1020;
2022;2;7;6;1008;4
2022;2;8;5;1024;
2022;2;9;9;1027;
2022;2;10;5;1025;
2022;2;11;6;1023;
2022;2;12;4;1033;
2022;2;13;2;1030;
2022;2;14;4;1020;
2022;2;15;8;1015;2
2022;2;16;7;1015;2
2022;2;17;8;1005;3
2022;2;18;9;1013;
2022;2;19;10;1014;
2022;2;20;6;1019;
2022;2;21;5;1009;6
2022;2;22;6;1013;
2022;2;23;6;1023;
2022;2;24;4;1025;
2022;2;25;5;1020;
2022;2;26;6;1027;
2022;2;27;5;1030;
2022;2;28;2;1029;1
2022;3;1;3;1030;
2022;3;2;2;1024;
2022;3;3;2;1018;
2022;3;4;2;1018;
2022;3;5;3;1021;
2022;3;6;2;1021;
2022;3;7;0;1020;
2022;3;8;2;1022;
2022;3;9;4;1022;
2022;3;10;2;1028;
2022;3;11;-1;1034;
2022;3;12;0;1033;
2022;3;13;2;1029;
2022;3;14;5;1033;
2022;3;15;8;1032;
2022;3;16;7;1023;
2022;3;17;6;1031;
2022;3;18;5;1040;
2022;3;19;6;1040;
2022;3;20;4;1042;
2022;3;21;5;1040;
2022;3;22;10;1036;
2022;3;23;12;1031;
2022;3;24;12;1025;
2022;3;25;12;1026;
2022;3;26;13;1027;
2022;3;27;12;1028;
2022;3;28;12;1025;
2022;3;29;13;1011;
2022;3;30;13;1004;
2022;3;31;10;997;15
2022;4;1;9;993;9
2022;4;2;4;1001;5
2022;4;3;3;1012;9
2022;4;4;3;1019;
2022;4;5;7;1010;
2022;4;6;13;1009;
2022;4;7;12;999;
2022;4;8;14;1001;
2022;4;9;9;1003;25
2022;4;10;8;1014;
2022;4;11;8;1021;
2022;4;12;9;1021;
2022;4;13;11;1023;
2022;4;14;13;1022;
2022;4;15;14;1019;1
2022;4;16;11;1021;1
2022;4;17;8;1025;3
2022;4;18;7;1018;
2022;4;19;7;1013;
2022;4;20;9;1014;
2022;4;21;10;1013;
2022;4;22;9;1008;6
2022;4;23;10;1007;
2022;4;24;14;1006;3
2022;4;25;14;1007;
2022;4;26;14;1014;
2022;4;27;13;1017;6
2022;4;28;14;1022;8
2022;4;29;15;1025;
2022;4;30;15;1022;
2022;5;1;16;1019;
2022;5;2;16;1016;
2022;5;3;16;1015;
2022;5;4;15;1017;4
2022;5;5;17;1020;
2022;5;6;18;1021;
2022;5;7;18;1020;
2022;5;8;18;1021;
2022;5;9;17;1024;
2022;5;10;19;1021;2
2022;5;11;19;1019;
2022;5;12;23;1017;
2022;5;13;22;1017;
2022;5;14;21;1018;
2022;5;15;21;1019;
2022;5;16;21;1018;
2022;5;17;19;1016;4
2022;5;18;17;1025;
2022;5;19;17;1028;
2022;5;20;20;1022;
2022;5;21;22;1015;
2022;5;22;20;1015;
2022;5;23;18;1012;
2022;5;24;17;1011;8
2022;5;25;20;1013;1
2022;5;26;20;1021;
2022;5;27;23;1018;
2022;5;28;18;1015;
2022;5;29;14;1013;4
2022;5;30;15;1013;
2022;5;31;17;1016;
2022;6;1;20;1016;3
2022;6;2;21;1017;
2022;6;3;24;1020;
2022;6;4;21;1017;14
2022;6;5;22;1017;
2022;6;6;23;1016;
2022;6;7;23;1013;
2022;6;8;22;1008;24
2022;6;9;19;1008;20
2022;6;10;22;1013;3
2022;6;11;23;1017;
2022;6;12;24;1018;
2022;6;13;23;1015;2
2022;6;14;19;1020;
2022;6;15;20;1021;
2022;6;16;23;1018;
2022;6;17;21;1019;6
2022;6;18;22;1022;
2022;6;19;23;1018;
2022;6;20;26;1011;
2022;6;21;23;1011;
2022;6;22;22;1012;
2022;6;23;24;1013;
2022;6;24;24;1014;
2022;6;25;24;1012;
2022;6;26;25;1015;
2022;6;27;27;1016;
2022;6;28;27;1018;3
2022;6;29;29;1013;
2022;6;30;31;1011;
2022;7;1;30;1012;
2022;7;2;26;1019;
2022;7;3;27;1018;
2022;7;4;28;1015;
2022;7;5;23;1015;5
2022;7;6;23;1016;
2022;7;7;22;1018;
2022;7;8;21;1018;
2022;7;9;21;1020;
2022;7;10;21;1016;
2022;7;11;19;1019;
2022;7;12;20;1021;3
2022;7;13;24;1019;
2022;7;14;27;1017;
2022;7;15;23;1015;
2022;7;16;23;1019;
2022;7;17;23;1024;
2022;7;18;24;1024;
2022;7;19;25;1022;
2022;7;20;28;1020;
2022;7;21;31;1017;
2022;7;22;31;1016;
2022;7;23;29;1014;
2022;7;24;28;1016;1
2022;7;25;27;1016;
2022;7;26;23;1012;
2022;7;27;25;1013;
2022;7;28;27;1015;
2022;7;29;28;1015;
2022;7;30;22;1013;14
2022;7;31;19;1013;1
2022;8;1;23;1014;
2022;8;2;25;1016;
2022;8;3;26;1017;
2022;8;4;27;1017;
2022;8;5;28;1014;
2022;8;6;28;1014;
2022;8;7;24;1018;2
2022;8;8;22;1020;14
2022;8;9;24;1020;
2022;8;10;24;1022;
2022;8;11;22;1020;
2022;8;12;22;1017;
2022;8;13;24;1012;
2022;8;14;24;1009;
2022;8;15;27;1006;
2022;8;16;26;1008;
2022;8;17;27;1010;
2022;8;18;28;1011;
2022;8;19;29;1010;
2022;8;20;21;1011;16
2022;8;21;20;1010;10
2022;8;22;21;1009;5
2022;8;23;22;1013;
2022;8;24;22;1016;2
2022;8;25;25;1015;
2022;8;26;27;1012;
2022;8;27;26;1010;
2022;8;28;26;1012;
2022;8;29;24;1016;
2022;8;30;24;1018;
2022;8;31;24;1016;
2022;9;1;18;1017;16
2022;9;2;18;1017;
2022;9;3;18;1017;
2022;9;4;17;1021;
2022;9;5;20;1024;
2022;9;6;21;1021;6
2022;9;7;21;1017;
2022;9;8;23;1013;
2022;9;9;21;1014;10
2022;9;10;20;1012;2
2022;9;11;18;1014;
2022;9;12;18;1015;
2022;9;13;16;1014;
2022;9;14;18;1009;1
2022;9;15;21;1005;31
2022;9;16;16;1008;2
2022;9;17;13;1006;3
2022;9;18;12;1010;7
2022;9;19;11;1014;5
2022;9;20;12;1017;
2022;9;21;12;1021;
2022;9;22;11;1022;
2022;9;23;11;1020;
2022;9;24;12;1018;
2022;9;25;13;1014;2
2022;9;26;14;1008;20
2022;9;27;12;1002;5
2022;9;28;13;1003;
2022;9;29;14;1004;12
2022;9;30;14;1011;26
2022;10;1;15;1013;10
2022;10;2;14;1016;
2022;10;3;14;1018;
2022;10;4;12;1022;
2022;10;5;11;1028;
2022;10;6;14;1029;
2022;10;7;15;1028;
2022;10;8;14;1022;
2022;10;9;15;1024;
2022;10;10;13;1025;
2022;10;11;14;1023;
2022;10;12;13;1025;
2022;10;13;12;1024;
2022;10;14;12;1020;
2022;10;15;13;1019;
2022;10;16;14;1024;
2022;10;17;14;1032;
2022;10;18;13;1029;
2022;10;19;14;1022;
2022;10;20;8;1027;
2022;10;21;8;1023;
2022;10;22;12;1018;3
2022;10;23;12;1022;
2022;10;24;13;1019;
2022;10;25;15;1019;
2022;10;26;12;1023;
2022;10;27;12;1028;
2022;10;28;12;1030;
2022;10;29;12;1028;
2022;10;30;12;1024;
2022;10;31;11;1024;
2022;11;1;10;1023;
2022;11;2;12;1023;
2022;11;3;10;1023;
2022;11;4;10;1011;1
2022;11;5;10;1011;11
2022;11;6;10;1018;9
2022;11;7;8;1021;1
2022;11;8;7;1022;
2022;11;9;8;1021;
2022;11;10;11;1024;1
2022;11;11;8;1034;
2022;11;12;9;1033;
2022;11;13;7;1032;
2022;11;14;7;1027;
2022;11;15;5;1018;1
2022;11;16;8;1006;1
2022;11;17;8;1003;2
2022;11;18;7;1001;10
2022;11;19;3;1012;4
2022;11;20;2;1013;
2022;11;21;1;1010;
2022;11;22;3;1006;
2022;11;23;5;1002;22
2022;11;24;6;1010;7
2022;11;25;4;1020;
2022;11;26;3;1028;
2022;11;27;4;1029;
2022;11;28;4;1025;
2022;11;29;1;1024;
2022;11;30;4;1024;
2022;12;1;3;1024;
2022;12;2;2;1024;1
2022;12;3;4;1026;
2022;12;4;5;1024;
2022;12;5;6;1023;
2022;12;6;5;1018;9
2022;12;7;3;1016;1
2022;12;8;1;1015;
2022;12;9;4;1008;9
2022;12;10;5;1001;19
2022;12;11;2;999;16
2022;12;12;-1;1009;
2022;12;13;-2;1015;
2022;12;14;-3;1012;
2022;12;15;0;1010;1
2022;12;16;4;1008;12
2022;12;17;0;1018;2
2022;12;18;-2;1036;
2022;12;19;-2;1040;
2022;12;20;-1;1032;
2022;12;21;0;1023;
2022;12;22;2;1018;3
2022;12;23;4;1013;6
2022;12;24;6;1014;1
2022;12;25;9;1023;
2022;12;26;7;1022;
2022;12;27;6;1025;
2022;12;28;1;1029;
2022;12;29;0;1023;
2022;12;30;3;1022;
2022;12;31;5;1026;
2023;1;1;6;1028;
2023;1;2;8;1026;
2023;1;3;8;1028;1
2023;1;4;5;1029;1
2023;1;5;8;1019;7
2023;1;6;8;1023;1
2023;1;7;6;1022;
